KANJI	VI	EN	ELEMENT	STORY	LESSON	JLPT
組	tổ	association	spiderman; shelf;	The leader of the Spiderman association has tons of Spiderman figurines lined up on his shelf.	47.00	3.00
狙	thư	aim at	pack of wild dogs; shelf;	I think the dogs purposely aim at your shelves to deal the most damage.	47.00	5.00
祖	tổ	ancestor	altar; shelf;	"The ancestor worship is so common in Daoist and buddhist countries that you can buy tiny altars to put on the shelves, one for each deceased family member."	47.00	3.00
査	tra	investigate	tree; shelf;	A whole team of cops is sent to investigate how a tree could grow on top of a shelf with no soil or water.	47.00	2.00
助	trợ	help	shelf; muscle;	Can you help me move this shelf? I don't have the muscle to do it alone.	47.00	3.00
畳	điệp	tatami mat	rice field; crown; shelf;	"Rice Field + Crown + Shelf: Tatami mats were used by everyone - from the workers in the Rice fields to the crown - and when they ere not in used, they were put on the shelf."	47.00	2.00
並	tịnh	row		"This is a simplification of 竝, a ideogram of two people standing in a row."	47.00	2.00
普	phổ	universal	row; sun;	People at Universal Studios wait in rows so long that the sun goes down.	47.00	2.00
湿	thấp	damp	water; sun; row;	"When your things are damp, you line them up in a row under the sun."	47.00	2.00
業	nghiệp	profession	business; upside down in a row; not yet;	"My profession is taking unfinished rowboats and waterproofing them. Customers come in all the time asking if I've finished, and I point to their upside-down rowboat, still wet with sealant, and say, "	47.00	4.00
共	cộng	together	salad; animal legs;		47.00	3.00
供	cung	submit	person; strung together;	Mr. T submits a resume together with his application	47.00	3.00
戴	đái	accept humbly	Thanksgiving; uncommon;	"At Thanksgiving, it’s uncommon for people to accept humbly te food: most people just dig in."	47.00	5.00
港	cảng	harbor	deluge; snake;	"During a deluge, all the poor snakes get washed into the harbour."	47.00	3.00
暴	bạo	outburst	day; strung together; grains of rice;	Having spent all day stringing together grains of rice he suddenly had an outburst	47.00	2.00
爆	bộc	bomb	fire; outburst;	"Actually means explosion, like an outburst of fire."	47.00	2.00
選	tuyển	elect	"Noah's ark, two snakes;"	There were so many snakes on the road to Noah's ark so they had to elect which two would represent the snake species.	47.00	3.00
殿	điện	Mr.	Mr; flag; strung together; missile;	Mr. President! We all stand here together under a national flag. One thing is certain: we'll never give in. We are launching nuclear missiles now to implement mutually assured destruction protocol.	47.00	2.00
#--decks immediate,daily,weekly,monthly,quarterly,yearly
#--intervals 0,1440,10080,43200,129600,518400
#--showcolumns KANJI
#--showcolumns KANJI,VI,EN,ELEMENT,STORY
